authorId,url,name,affiliations,homepage,paperCount,citationCount,hIndex,fake,institutionid
50471141,https://www.semanticscholar.org/author/50471141,R. Leiter,[],,42,514,11,0,586
12573122,https://www.semanticscholar.org/author/12573122,J. Thomas,[],,42,399,6,0,8355
15019487,https://www.semanticscholar.org/author/15019487,Andrew J. Lawton,[],,23,193,8,0,8509
2516236,https://www.semanticscholar.org/author/2516236,A. Landman,[],,157,2786,29,0,3388
48212423,https://www.semanticscholar.org/author/48212423,Haipeng Zhang,[],,22,232,7,0,5056
2375079,https://www.semanticscholar.org/author/2375079,Yilong Cui,[],,93,1323,20,0,8384
1980566,https://www.semanticscholar.org/author/1980566,Miao Song,[],,62,696,17,0,404
1474354961,https://www.semanticscholar.org/author/1474354961,B. Xiao,[],,13,97,6,0,3577
6303089,https://www.semanticscholar.org/author/6303089,Wanyue Huang,[],,25,439,13,0,2946
2151810904,https://www.semanticscholar.org/author/2151810904,Jian Zhang,[],,32,442,12,0,351
2118871314,https://www.semanticscholar.org/author/2118871314,Xuliang Zhang,[],,23,205,8,0,402
144742252,https://www.semanticscholar.org/author/144742252,B. Shao,[],,231,5812,40,0,8777
4720774,https://www.semanticscholar.org/author/4720774,Yanfei Han,[],,34,432,13,0,5908
2110499343,https://www.semanticscholar.org/author/2110499343,Yanfei Li,[],,107,1667,26,0,6432
144696537,https://www.semanticscholar.org/author/144696537,A. Körner,[],,80,286,8,0,4262
1996227547,https://www.semanticscholar.org/author/1996227547,E. Stuchiner,[],,7,6,1,0,316
15729050,https://www.semanticscholar.org/author/15729050,Z. Weller,[],,30,282,9,0,1305
4546674,https://www.semanticscholar.org/author/4546674,J. V. von Fischer,[],,28,1817,16,0,5853
50640469,https://www.semanticscholar.org/author/50640469,E. Rousselet,[],,34,2220,18,0,3080
2953052,https://www.semanticscholar.org/author/2953052,A. Martelli,[],,29,1674,16,0,7467
5757831,https://www.semanticscholar.org/author/5757831,M. Chevallet,[],,64,3218,27,0,518
143672357,https://www.semanticscholar.org/author/143672357,H. Diemer,[],,58,1946,27,0,4486
2373159,https://www.semanticscholar.org/author/2373159,A. van Dorsselaer,[],,389,19702,77,0,2910
6836534,https://www.semanticscholar.org/author/6836534,T. Rabilloud,[],,218,13786,57,0,6512
2814483,https://www.semanticscholar.org/author/2814483,J. Moulis,[],,122,3242,30,0,6859
5829428,https://www.semanticscholar.org/author/5829428,V. Nijman,[],,371,8941,53,0,7011
6491373,https://www.semanticscholar.org/author/6491373,Marco Campera,[],,70,483,12,0,2886
47346983,https://www.semanticscholar.org/author/47346983,M. Imron,[],,107,774,14,0,2102
104503523,https://www.semanticscholar.org/author/104503523,A. Ardiansyah,[],,10,24,3,0,8014
90959725,https://www.semanticscholar.org/author/90959725,Abdullah Langgeng,[],,9,68,4,0,7171
2004635220,https://www.semanticscholar.org/author/2004635220,Tungga Dewi,[],,6,45,2,0,3324
2004411987,https://www.semanticscholar.org/author/2004411987,Katherine Hedger,[],,18,69,5,0,8702
2090335539,https://www.semanticscholar.org/author/2090335539,Rifqi Hendrik,[],,4,10,2,0,7512
144670357,https://www.semanticscholar.org/author/144670357,K. Nekaris,[],,169,6322,55,0,5329
87564156,https://www.semanticscholar.org/author/87564156,H. Osborn,[],,478,3944,30,0,6968
14628552,https://www.semanticscholar.org/author/14628552,Yuki Iwashina,[],,11,45,4,0,3080
10470864,https://www.semanticscholar.org/author/10470864,M. Ozaki,[],,43,350,9,0,2488
5173274,https://www.semanticscholar.org/author/5173274,Manzhi Wong,[],,23,188,7,0,4054
69019035,https://www.semanticscholar.org/author/69019035,A. Ihara,[],,56,153,6,0,5070
40273944,https://www.semanticscholar.org/author/40273944,M. Fujiki,[],,47,354,10,0,5730
6373849,https://www.semanticscholar.org/author/6373849,A. Takushima,[],,118,1878,23,0,7096
4455241,https://www.semanticscholar.org/author/4455241,K. Harii,[],,484,13000,55,0,7552
2130557115,https://www.semanticscholar.org/author/2130557115,Aleksandra Kacała,[],,1,0,0,0,779
1765664,https://www.semanticscholar.org/author/1765664,G. Lokhorst,[],,48,474,11,0,3986
2146276189,https://www.semanticscholar.org/author/2146276189,Ying Ma,[],,10,76,5,0,4164
2110926605,https://www.semanticscholar.org/author/2110926605,Chao Huang,[],,7,119,5,0,2465
2117103905,https://www.semanticscholar.org/author/2117103905,Yu Sun,[],,8,74,5,0,6153
2111398845,https://www.semanticscholar.org/author/2111398845,Guang Zhao,[],,8,36,4,0,5360
150349740,https://www.semanticscholar.org/author/150349740,Yunjie Lei,[],,4,15,2,0,2902
93908682,https://www.semanticscholar.org/author/93908682,A. I. Utkin,[],,18,25,3,0,3777
103280737,https://www.semanticscholar.org/author/103280737,E. V. Zavitaev,[],,34,77,5,0,6664
94264073,https://www.semanticscholar.org/author/94264073,A. Yushkanov,[],,152,303,8,0,6647
1683477,https://www.semanticscholar.org/author/1683477,Yuya Kora,[],,4,38,2,0,890
47724896,https://www.semanticscholar.org/author/47724896,Kyohei Yamaguchi,[],,9,61,4,0,5071
1717199,https://www.semanticscholar.org/author/1717199,H. Ando,[],,54,285,10,0,7322
13827435,https://www.semanticscholar.org/author/13827435,D. Lacavalla,[],,2,6,1,0,5354
49391381,https://www.semanticscholar.org/author/49391381,G. Santandrea,[],,7,274,4,0,8184
144748957,https://www.semanticscholar.org/author/144748957,D. Andreotti,[],,19,269,7,0,436
5314779,https://www.semanticscholar.org/author/5314779,R. Stano,[],,26,160,8,0,956
4003214,https://www.semanticscholar.org/author/4003214,S. Occhionorelli,[],,156,1684,18,0,6274
71642289,https://www.semanticscholar.org/author/71642289,Franziska Dobrigkeit,[],,21,142,6,0,6753
151478894,https://www.semanticscholar.org/author/151478894,D. Paula,[],,26,153,7,0,3755
39015629,https://www.semanticscholar.org/author/39015629,N. Carroll,[],,171,2262,24,0,3107
113989321,https://www.semanticscholar.org/author/113989321,Nadège Mézié,[],,8,7,2,0,5012
87180325,https://www.semanticscholar.org/author/87180325,M. P. Paiva,[],,56,109,5,0,7411
5525637,https://www.semanticscholar.org/author/5525637,P. Kamboj,[],,35,395,12,0,4514
143656421,https://www.semanticscholar.org/author/143656421,Pankaj Sharma,[],,538,10544,47,0,3782
2193019650,https://www.semanticscholar.org/author/2193019650,Bhaumik Jesadia,[],,1,1,1,0,6069
48550029,https://www.semanticscholar.org/author/48550029,S. Arora,[],,29,175,5,0,3763
122190953,https://www.semanticscholar.org/author/122190953,R. Siwach,[],,15,82,5,0,6683
101550364,https://www.semanticscholar.org/author/101550364,R. Feener,[],,126,830,16,0,6903
2201563238,https://www.semanticscholar.org/author/2201563238,A. BajajV,[],,1,0,0,0,8256
116304830,https://www.semanticscholar.org/author/116304830,Turankar Av,[],,1,0,0,0,170
93618115,https://www.semanticscholar.org/author/93618115,M. Thakre,[],,3,2,1,0,2149
1738532567,https://www.semanticscholar.org/author/1738532567,Tiple Pg,[],,1,0,0,0,8639
5882446,https://www.semanticscholar.org/author/5882446,V. Motghare,[],,53,408,11,0,4257
145840387,https://www.semanticscholar.org/author/145840387,G. S. Oleinik,[],,74,397,9,0,216
96212540,https://www.semanticscholar.org/author/96212540,D. Coburn,[],,15,183,6,0,3011
40535451,https://www.semanticscholar.org/author/40535451,D. Garnier,[],,15,120,5,0,1160
143904648,https://www.semanticscholar.org/author/143904648,J. Dainty,[],,272,6178,40,0,6012
2145023670,https://www.semanticscholar.org/author/2145023670,Ch. Vidyadhari,[],,4,6,1,0,1675
3427939,https://www.semanticscholar.org/author/3427939,N. Sandhya,[],,29,69,5,0,6060
143835731,https://www.semanticscholar.org/author/143835731,P. Premchand,[],,82,309,10,0,8706
2112148078,https://www.semanticscholar.org/author/2112148078,Liying Xu,[],,1,2,1,0,7299
1403842343,https://www.semanticscholar.org/author/1403842343,S. Zein-Sabatto,[],,93,443,13,0,7664
1696871,https://www.semanticscholar.org/author/1696871,A. Sekmen,[],,67,573,14,0,5216
144078582,https://www.semanticscholar.org/author/144078582,R. Finnegan,[],,15,67,3,0,5632
1401386312,https://www.semanticscholar.org/author/1401386312,E. O’Grady,[],,27,578,8,0,6963
46794304,https://www.semanticscholar.org/author/46794304,A. Smyth,[],,26,136,5,0,8638
35405176,https://www.semanticscholar.org/author/35405176,S. Ryan,[],,59,977,17,0,7723
28510721,https://www.semanticscholar.org/author/28510721,M. Williamson,[],,23,650,8,0,7067
14009967,https://www.semanticscholar.org/author/14009967,W. Ottestad,[],,21,414,8,0,2141
6261560,https://www.semanticscholar.org/author/6261560,J. Kåsin,[],,14,165,5,0,3410
1393074212,https://www.semanticscholar.org/author/1393074212,L. O. Høiseth,[],,37,274,8,0,6295
91451348,https://www.semanticscholar.org/author/91451348,G. Caputo,[],,44,571,13,0,4892
95954142,https://www.semanticscholar.org/author/95954142,I. Balog,[],,14,258,5,0,2030
31342084,https://www.semanticscholar.org/author/31342084,A. Giaconia,[],,79,1352,20,0,3390
40803155,https://www.semanticscholar.org/author/40803155,S. Sau,[],,63,929,16,0,1205
48724764,https://www.semanticscholar.org/author/48724764,A. Pozio,[],,78,3466,23,0,7838
11335582,https://www.semanticscholar.org/author/11335582,E. Coëffier,[],,26,427,10,0,7681
4330831,https://www.semanticscholar.org/author/4330831,J. Excler,[],,158,4626,37,0,7683
3697864,https://www.semanticscholar.org/author/3697864,M. Kieny,[],,300,19455,74,0,809
7487677,https://www.semanticscholar.org/author/7487677,B. Meignier,[],,55,3202,27,0,635
7486333,https://www.semanticscholar.org/author/7486333,C. Moste,[],,16,268,9,0,5909
5591714,https://www.semanticscholar.org/author/5591714,J. Tartaglia,[],,235,15638,64,0,3122
3601680,https://www.semanticscholar.org/author/3601680,G. Pialoux,[],,389,15567,60,0,7797
1398730745,https://www.semanticscholar.org/author/1398730745,D. Salmon-Céron,[],,180,6428,37,0,2502
144072101,https://www.semanticscholar.org/author/144072101,C. Leclerc,[],,324,15190,70,0,843
50881773,https://www.semanticscholar.org/author/50881773,A. Wong,[],,4,20,3,0,3336
4345953,https://www.semanticscholar.org/author/4345953,H. Lee,[],,38,808,13,0,5307
48412452,https://www.semanticscholar.org/author/48412452,Heung-pyo Lee,[],,30,589,5,0,783
4143365,https://www.semanticscholar.org/author/4143365,Y. Choi,[],,54,207,6,0,5212
46663785,https://www.semanticscholar.org/author/46663785,Jae-Ho Lee,[],,79,91,5,0,2250
143959990,https://www.semanticscholar.org/author/143959990,A. Bianchi,[],,33,126,5,0,2052
3155759,https://www.semanticscholar.org/author/3155759,J. Suñol,[],,10,33,2,0,4888
144686162,https://www.semanticscholar.org/author/144686162,L. Hidalgo,[],,11,82,5,0,4272
12571335,https://www.semanticscholar.org/author/12571335,R. Diloy,[],,7,35,1,0,7997
144206443,https://www.semanticscholar.org/author/144206443,J. Castellví,[],,153,4213,36,0,7372
88066282,https://www.semanticscholar.org/author/88066282,F. Gorgas,[],,3,1,1,0,6276
2067347167,https://www.semanticscholar.org/author/2067347167,T. Soler,[],,6,101,2,0,5096
21307571,https://www.semanticscholar.org/author/21307571,R. Muns,[],,65,644,14,0,5285
4851124,https://www.semanticscholar.org/author/4851124,J. M. Gubern,[],,24,457,11,0,4075
2075966197,https://www.semanticscholar.org/author/2075966197,J. de Champlain,[],,1,0,0,0,8593
32063425,https://www.semanticscholar.org/author/32063425,B. Whitford,[],,41,509,12,0,2530
46469909,https://www.semanticscholar.org/author/46469909,C. Selby,[],,48,1028,16,0,4465
66977337,https://www.semanticscholar.org/author/66977337,S. Watson,[],,32,559,13,0,7725
50738241,https://www.semanticscholar.org/author/50738241,B. M. Harvey,[],,47,792,16,0,634
50235872,https://www.semanticscholar.org/author/50235872,R. Hasunuma,[],,117,340,10,0,4910
6987170,https://www.semanticscholar.org/author/6987170,D. Kipper,[],,53,943,17,0,6292
6884428,https://www.semanticscholar.org/author/6884428,I. Hervás Benito,[],,20,29,3,0,7680
6176158,https://www.semanticscholar.org/author/6176158,R. Pérez Velasco,[],,20,139,4,0,5934
14971301,https://www.semanticscholar.org/author/14971301,P. Bello Arqués,[],,20,31,3,0,8052
13650394,https://www.semanticscholar.org/author/13650394,A. Rivas Sánchez,[],,13,38,4,0,8313
12708739,https://www.semanticscholar.org/author/12708739,A. Mateo Navarro,[],,27,35,4,0,2918
152813486,https://www.semanticscholar.org/author/152813486,K. Mielke,[],,2,1,1,0,5421
5084088,https://www.semanticscholar.org/author/5084088,J. Zwicker,[],,145,5209,36,0,12
31821282,https://www.semanticscholar.org/author/31821282,R. T. Proffitt,[],,6,192,3,0,1137
143945805,https://www.semanticscholar.org/author/143945805,C. Reynolds,[],,254,18252,64,0,7064
34988849,https://www.semanticscholar.org/author/34988849,G. Mai,[],,30,47,3,0,7594
145733916,https://www.semanticscholar.org/author/145733916,Dylan Martin,[],,37,45,4,0,26
2441301,https://www.semanticscholar.org/author/2441301,T. Järvinen,[],,156,10600,53,0,254
5512558,https://www.semanticscholar.org/author/5512558,P. Kannus,[],,554,41756,108,0,7603
4820771,https://www.semanticscholar.org/author/4820771,H. Sievänen,[],,408,22187,81,0,674
143729117,https://www.semanticscholar.org/author/143729117,Richard Smith,[],,250,4827,31,0,5662
6083076,https://www.semanticscholar.org/author/6083076,K. Gosepath,[],,15,165,7,0,7232
144516132,https://www.semanticscholar.org/author/144516132,J. Maurer,[],,146,1709,24,0,7465
4024284,https://www.semanticscholar.org/author/4024284,H. Pelster,[],,14,70,4,0,7696
3134876,https://www.semanticscholar.org/author/3134876,O. Thews,[],,172,4452,37,0,432
16835718,https://www.semanticscholar.org/author/16835718,W. Mann,[],,366,7397,40,0,8122
38603713,https://www.semanticscholar.org/author/38603713,J. Barratt,[],,63,132,5,0,1465
3543853,https://www.semanticscholar.org/author/3543853,S. Apple,[],,99,2216,25,0,3676
15514321,https://www.semanticscholar.org/author/15514321,R. Nieberg,[],,57,3277,29,0,2117
6046575,https://www.semanticscholar.org/author/6046575,S. Hirschowitz,[],,49,1661,20,0,5743
71222037,https://www.semanticscholar.org/author/71222037,W. Clemens,[],,84,644,12,0,1965
7668722,https://www.semanticscholar.org/author/7668722,Yueyang Liang,[],,55,1062,17,0,6808
5693992,https://www.semanticscholar.org/author/5693992,Shushu Wang,[],,18,186,7,0,8232
46866921,https://www.semanticscholar.org/author/46866921,Yi Zhang,[],,78,845,19,0,4170
8544214,https://www.semanticscholar.org/author/8544214,M. Khalil,[],,52,1056,18,0,8701
4672940,https://www.semanticscholar.org/author/4672940,E. Giannaris,[],,21,298,7,0,7789
2044516069,https://www.semanticscholar.org/author/2044516069,V. Lee,[],,4,10,2,0,8667
35005880,https://www.semanticscholar.org/author/35005880,D. Baatar,[],,69,2540,21,0,3878
48736863,https://www.semanticscholar.org/author/48736863,S. Richter,[],,12,157,4,0,2290
2073093469,https://www.semanticscholar.org/author/2073093469,K. Johansen,[],,2,2,1,0,7956
5224914,https://www.semanticscholar.org/author/5224914,P. Mishall,[],,20,289,5,0,7015
145865732,https://www.semanticscholar.org/author/145865732,Michael A. Hansen,[],,30,150,8,0,4390
2108997640,https://www.semanticscholar.org/author/2108997640,Xianli Liu,[],,285,2637,24,0,6278
144198506,https://www.semanticscholar.org/author/144198506,S. Tao,[],,670,30788,91,0,4056
2503934,https://www.semanticscholar.org/author/2503934,N. Deng,[],,109,4144,35,0,7248
2146401912,https://www.semanticscholar.org/author/2146401912,Yu Liu,[],,13,306,9,0,5700
31110739,https://www.semanticscholar.org/author/31110739,Bingjun Meng,[],,4,191,4,0,3419
2054526070,https://www.semanticscholar.org/author/2054526070,Bei Xue,[],,3,17,2,0,3556
2376511,https://www.semanticscholar.org/author/2376511,Guanghong Liu,[],,30,86,5,0,3054
4357220,https://www.semanticscholar.org/author/4357220,Y. Pélicier,[],,117,347,6,0,1337
31512574,https://www.semanticscholar.org/author/31512574,B. Levy,[],,133,14200,44,0,3537
3526474,https://www.semanticscholar.org/author/3526474,H. Gastaut,[],,472,8537,46,0,6596
4221230,https://www.semanticscholar.org/author/4221230,H. Régis,[],,128,986,15,0,8503
1796404,https://www.semanticscholar.org/author/1796404,G. Chevallier,[],,28,12,2,0,7933
4184103,https://www.semanticscholar.org/author/4184103,H. Säveland,[],,105,4638,38,0,2835
47863316,https://www.semanticscholar.org/author/47863316,O. Nilsson,[],,76,4781,36,0,3241
47961726,https://www.semanticscholar.org/author/47961726,L. Brandt,[],,128,6053,46,0,8052
1402452135,https://www.semanticscholar.org/author/1402452135,F. Boris-Möller,[],,16,710,9,0,1811
3484272,https://www.semanticscholar.org/author/3484272,T. Wieloch,[],,259,15959,71,0,4265
145833910,https://www.semanticscholar.org/author/145833910,Pooja Sharma,[],,34,62,5,0,7136
2109968596,https://www.semanticscholar.org/author/2109968596,Sanjeev Kumar,[],,54,318,11,0,1039
2087071182,https://www.semanticscholar.org/author/2087071182,Neeraj Sharma,[],,9,21,3,0,7213
152573231,https://www.semanticscholar.org/author/152573231,M. Krueger,[],,11,89,5,0,5934
39226582,https://www.semanticscholar.org/author/39226582,J. Costello,[],,122,2641,29,0,7179
1439834488,https://www.semanticscholar.org/author/1439834488,Mirko Stenzel,[],,2,3,1,0,6120
3114106,https://www.semanticscholar.org/author/3114106,J. Mester,[],,176,4685,35,0,7543
9856731,https://www.semanticscholar.org/author/9856731,P. Wahl,[],,71,1207,22,0,526
10379563,https://www.semanticscholar.org/author/10379563,Jordan F. Garris,[],,7,46,4,0,8438
2035849,https://www.semanticscholar.org/author/2035849,D. Huddleston,[],,31,296,9,0,7648
2056065685,https://www.semanticscholar.org/author/2056065685,H. Jackson,[],,8,20,3,0,951
1713479,https://www.semanticscholar.org/author/1713479,P. Horn,[],,277,6171,42,0,1071
4856437,https://www.semanticscholar.org/author/4856437,D. Gilbert,[],,238,8758,47,0,8798
2146238535,https://www.semanticscholar.org/author/2146238535,Q. Li,[],,4,0,0,0,4134
