id,volume,year,fake,editor
d2c8b74f-b358-41e9-907f-6d8f9fa0c547-2018,2018,2018,1,376921729
d30776c0-e524-4f14-a524-871d0586862c-2022,2022,2022,1,2076092015
d30776c0-e524-4f14-a524-871d0586862c-2020,2020,2020,1,296227865
d3ae3381-de93-4bdd-8db8-116ee00bed9c-2022,2022,2022,1,24364031
d43a01dc-0d69-42a8-98c9-8001bd35f1f8-2019,2019,2019,1,4683211
d4525739-ab7b-46fb-8d02-be69160dfad7-2019,2019,2019,1,791467143
d453966d-1b91-4e33-b75e-bb4ead55f2a4-2020,2020,2020,1,14951142
d4a381fe-9cc2-48c5-bf20-64eefeaedc2b-2010,2010,2010,1,46421555
d4a5fe3b-9c8d-4b96-a023-0fe8d2a3156b-1984,1984,1984,1,846302484
d4f21b1e-9e5f-4826-b4ab-b28cdefd0f57-1984,1984,1984,1,46205336
d4fc9f5f-8c7c-476a-b194-828f86b86491-2018,2018,2018,1,2111405429
d53bef3a-0ad1-45eb-8197-017297145573-2021,2021,2021,1,7353537
d5594aad-095f-4587-802a-b011732c7100-2008,2008,2008,1,4075373
d56ebe2f-b08f-4b5c-ae3a-63144701ed04-2010,2010,2010,1,31958599
d5da7004-7b61-450a-9c7d-a39500de7acf-2020,2020,2020,1,1990740851
d5e5b5e7-54b1-4f53-82fc-4853f3e71c58-2020,2020,2020,1,9115179
d64970b5-c111-42a8-aef4-66705a3b73dd-2011,2011,2011,1,118448597
d64970b5-c111-42a8-aef4-66705a3b73dd-2021,2021,2021,1,1393268324
d6542658-10f5-4d1f-85cf-fa0b5f23c258-2019,2019,2019,1,143751523
d6b9f8d9-590e-4d25-9f5e-efdf0130c806-1982,1982,1982,1,1412859552
d741ad2b-c57e-4b4a-a8b7-1aaeb70d96b4-2016,2016,2016,1,4734460
d741ad2b-c57e-4b4a-a8b7-1aaeb70d96b4-2019,2019,2019,1,2071103584
d8fc27e3-52dd-4758-bc70-1983b8a26797-2010,2010,2010,1,464757958
d9088a5a-8827-4f42-87bd-5d9573e62b70-2021,2021,2021,1,10723308
d9fc0109-f144-4b6b-b9d1-9ba45f0e1566-2014,2014,2014,1,4302489
da025a2f-daa1-4351-92a7-3ebbe15ebd9b-2009,2009,2009,1,72426080
da292105-15e3-4866-8284-3e6373069daf-2019,2019,2019,1,760237346
da3aa7f4-bf6a-4701-b7b6-10b307db90df-2007,2007,2007,1,34097041
dadeb858-a3ad-4fc0-877e-b7b206d1b0d1-2021,2021,2021,1,8611729
db301a7e-4c42-45f8-8b7b-f5a8bb0e083f-1998,1998,1998,1,1450256609
db50471b-6255-422d-9b0e-4289b07fd158-2022,2022,2022,1,2143731469
db54ab8b-cf08-4de6-b69a-0fae0f4ab997-2017,2017,2017,1,4514848
db54ab8b-cf08-4de6-b69a-0fae0f4ab997-2019,2019,2019,1,52163922
dbac407e-bbb8-4563-9030-5fa685719531-2017,2017,2017,1,1411765148
dce542ed-f32a-410a-9ad0-ce01afb35cde-2018,2018,2018,1,47914860
dde2f643-6f46-48ec-82a6-6f398b3b0d0b-2005,2005,2005,1,20887933
dfdde60d-e443-430c-bb53-79e8211963cf-1954,1954,1954,1,46618789
e1b18316-e0d4-4006-aa13-129890a757fc-2020,2020,2020,1,701260158
e1c5dcc4-7454-4f13-be9e-d45ac7c88ba7-1984,1984,1984,1,2109678701
e1f2b2ea-7393-4401-8e7b-d687d959a76f-2011,2011,2011,1,48259282
e1f2b2ea-7393-4401-8e7b-d687d959a76f-2012,2012,2012,1,2064978086
e1f5c2ce-7943-45c8-a1ae-ab59984e1300-2004,2004,2004,1,1397428783
e21035a5-0660-4372-a981-9789d24ac1ff-2013,2013,2013,1,2154888632
e225ec90-4e80-4fbc-87c5-3a212a0214b1-2021,2021,2021,1,1923503
e227f350-ee82-4fb2-95a7-ea54ca9be690-1988,1988,1988,1,220275272
e28a224b-8ddb-49a6-82d2-17f23c68b30c-2021,2021,2021,1,353813489
e30e44d3-eae3-43b2-8751-8028e042bb5a-2019,2019,2019,1,2110228303
e3d75b3e-38ce-427e-a3f3-584d588c6a7a-2021,2021,2021,1,2119195
e46002a1-d7a6-4681-aae9-36bc3a6a1f93-2021,2021,2021,1,3114106
e4866174-bf20-4fac-a8e3-2f02202f3cd8-2020,2020,2020,1,34646489
e49e5c20-4698-44b0-be2d-d13bd84190aa-2019,2019,2019,1,2074699957
e518e9bb-0f9c-46d9-8900-44ba2d7d8600-2021,2021,2021,1,6983533
e57388b1-2c6e-46ed-b693-50e2334732d3-2019,2019,2019,1,2759174
e57f7e14-2158-47fb-8409-d4f185d70242-2021,2021,2021,1,943902331
e6216b43-2428-4aaf-8101-b40e1dfd2810-2022,2022,2022,1,2507157
e693dc83-bbed-4844-bfa8-a14861fdf715-2015,2015,2015,1,152991445
e6a9f76b-5239-4afd-9b6d-ec6007ae5b01-2021,2021,2021,1,48043103
e7b43e87-f462-44e0-b6a3-a7e66e14f754-2004,2004,2004,1,6884428
e7e098c6-0b35-437b-b685-08c74931e19a-2022,2022,2022,1,1400342745
e8ca7ac1-3bc1-4292-8d39-69c321ae0e74-2006,2006,2006,1,48974238
e8ca7ac1-3bc1-4292-8d39-69c321ae0e74-2001,2001,2001,1,1716269
e8ed6f59-efdb-4516-96f6-7b427c9f1c21-1998,1998,1998,1,34499177
e9143cef-f388-4a2d-a45b-ff3122269f76-1987,1987,1987,1,12530826
e9143cef-f388-4a2d-a45b-ff3122269f76-2015,2015,2015,1,298981523
e940bdf3-601c-415d-95ed-9c0197737d03-2018,2018,2018,1,546084871
e9578a7c-746c-44f1-93ad-50f99b695aaf-2013,2013,2013,1,2126285263
e95c8d18-09be-464f-a3cf-5b2637f0eff6-2020,2020,2020,1,29948943
e9a44b89-3d84-4bff-8c78-c53cd2ad7cf8-2023,2023,2023,1,75204903
ea575202-fcc2-4a30-b9f9-64956e612b62-1969,1969,1969,1,4988758
ea61f7ab-8d9a-4ae7-ba59-3f50000c9d9c-2020,2020,2020,1,52026272
ea85ba07-ca09-47d5-8626-f0df6ab56312-2017,2017,2017,1,1411788154
ea85ba07-ca09-47d5-8626-f0df6ab56312-2016,2016,2016,1,2136508869
ea85ba07-ca09-47d5-8626-f0df6ab56312-2021,2021,2021,1,6354193
ea8ee4cd-cdca-47a5-9aac-ffc71218835e-1989,1989,1989,1,36857302
eacf3df5-edb0-41b1-b1f2-b3369bd272c2-2007,2007,2007,1,537374999
eae0d6b9-74db-4d4b-877e-7f0aebe2867d-2020,2020,2020,1,2154888632
eb073d51-e2dd-43a0-a9b2-8bd80eb3c976-2018,2018,2018,1,6462689
eb250ef4-53d0-4d3b-96a4-06717843429d-2019,2019,2019,1,100660756
ebdc1fa7-c0b8-4019-9767-015d6a824ba6-2022,2022,2022,1,2073784912
ebed367d-6818-4a5c-b5f9-fccdd32d3431-2013,2013,2013,1,2122023692
ed5af7a7-0708-4dca-8930-368203e65b06-2022,2022,2022,1,650706801
ed779cb8-b256-4933-85c7-2ca9868bb58b-2023,2023,2023,1,1584595814
ed779cb8-b256-4933-85c7-2ca9868bb58b-2020,2020,2020,1,8669725
ed779cb8-b256-4933-85c7-2ca9868bb58b-2022,2022,2022,1,16726881
edb009e0-8764-47dc-ae3d-4fda473d3c32-1965,1965,1965,1,2004411987
edb009e0-8764-47dc-ae3d-4fda473d3c32-1974,1974,1974,1,3543853
edb009e0-8764-47dc-ae3d-4fda473d3c32-1966,1966,1966,1,48974718
edfb3c30-7e3b-4bc0-8fca-85efa19ae53c-2019,2019,2019,1,88727480
ee0ae15b-f071-4a27-b8f3-2fb08af62fae-2022,2022,2022,1,89584228
f01cecb2-2e15-44d4-97ce-2575886e7d01-2022,2022,2022,1,3909899
f01cecb2-2e15-44d4-97ce-2575886e7d01-2012,2012,2012,1,5775024
f0ed97d4-5d9b-4cb1-892a-ae0f91b368bc-2017,2017,2017,1,170806800
f17cd7ca-00ba-4cc7-b5d6-00d907cb14ca-2014,2014,2014,1,2157480846
f3358047-5fa1-4315-9473-4bb4c19cb756-2006,2006,2006,1,4851124
f417b974-1993-4b8d-b05b-6457e1ab02c7-2020,2020,2020,1,31110739
f48a1bc9-b0e5-446b-a40b-a9d2497f3e04-2005,2005,2005,1,152120625
f48a1bc9-b0e5-446b-a40b-a9d2497f3e04-2013,2013,2013,1,145917549
f498f529-8b18-4bdb-93a9-f3123a14a833-1972,1972,1972,1,2069863948
f498f529-8b18-4bdb-93a9-f3123a14a833-2016,2016,2016,1,547362607
f554e418-c500-4d29-9479-d813026a6cae-2002,2002,2002,1,2104953525
f59506a8-d8bb-4101-b3d4-c4ac3ed03dad-1971,1971,1971,1,40774169
f59506a8-d8bb-4101-b3d4-c4ac3ed03dad-1979,1979,1979,1,2110673629
f5982c19-deca-42dc-adf6-788a5919e1e4-2021,2021,2021,1,390588023
f65026bb-121b-4121-bec7-8394af26da77-2020,2020,2020,1,4663433
f688ea21-8778-4adc-aa9a-63535e68bf09-2020,2020,2020,1,2108732851
f76d44a2-ee35-4b08-9d66-95c373a13a5e-2008,2008,2008,1,108571905
f7dd0d03-7655-4543-951c-a98ab2fcb74b-2021,2021,2021,1,31050607
f9124e67-fd8b-4245-b0b9-af8c522de958-2010,2010,2010,1,48412452
f99f77b7-b1b6-44d3-984a-f288e9884b9b-2020,2020,2020,1,50597062
f99f77b7-b1b6-44d3-984a-f288e9884b9b-2021,2021,2021,1,2108732851
f99f77b7-b1b6-44d3-984a-f288e9884b9b-2015,2015,2015,1,2145224143
f9a08b14-bcba-4a8e-bfa5-22f6856c5ce1-2020,2020,2020,1,7954015
fa1f0815-0811-4291-b4fc-8230a6c9bf5b-2016,2016,2016,1,3462762
fadfd72e-16e7-4c64-9cdd-9bd30c49239e-2019,2019,2019,1,555246027
fb13e2e1-5b0b-42e1-bd2d-a962be02827d-2018,2018,2018,1,48489072
fb27311b-7236-4828-ac26-ffbf0eec5dc8-2009,2009,2009,1,575546964
fb4d95f0-46a7-4feb-b6fb-bffa7b98f19a-2019,2019,2019,1,2196534
fbf5ebdc-9da2-4919-88ed-107755c6f677-2014,2014,2014,1,5533594
fc42e269-2a82-46d5-9175-2fd5bba88d78-2019,2019,2019,1,5531690
fc764fb2-441b-4a54-aabb-555f5b6ce1f5-2018,2018,2018,1,2148926307
fcf68436-815b-41ff-9912-c435ac687663-2022,2022,2022,1,40147419
fdeb07d1-a046-4a1a-98aa-167e7f8e667a-2019,2019,2019,1,965948113
ff4eb8fa-170e-4d36-99eb-f00d794ec6e4-1965,1965,1965,1,3155759
ffaa4409-29fb-4245-a496-c51b151f9f5f-2002,2002,2002,1,2199931462
fff3549c-df24-4aef-accb-a33ae442a828-2020,2020,2020,1,1402452135
